,Level,Date,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Row ID,Week,Month
817,National,2021-03-28,73054136.0,255185387.0,1153257744.0,310383840.0,273254171.0,139804807.0,175986594.0,160223549.0,53536413.0,23508225.0,12963308.0,2444216.0,1152621.0,00-00000-20210328,13,3
818,National,2021-03-29,70248610.0,257990913.0,1272344148.0,347471510.0,299176492.0,153138698.0,195597131.0,186645368.0,59661728.0,19313536.0,8325616.0,1834120.0,1179949.0,00-00000-20210329,13,3
819,National,2021-03-30,67365859.0,260873664.0,1333185958.0,365777827.0,316995588.0,162008201.0,205680743.0,193937180.0,61007530.0,18768785.0,6837500.0,1371223.0,801381.0,00-00000-20210330,13,3
820,National,2021-03-31,67080586.0,261158937.0,1361777205.0,372159376.0,319702322.0,164788716.0,211336125.0,200919226.0,62787924.0,19684308.0,7792881.0,1631337.0,974990.0,00-00000-20210331,13,3
821,National,2021-04-01,68499089.0,259740434.0,1325970576.0,358761275.0,316933537.0,161436377.0,204146512.0,191363507.0,60799496.0,20239546.0,9223067.0,1987002.0,1080257.0,00-00000-20210401,13,4
822,National,2021-04-02,64507992.0,263731531.0,1342038670.0,363684005.0,319498792.0,162888964.0,205106985.0,192187119.0,61174198.0,22223452.0,11937835.0,2310142.0,1027178.0,00-00000-20210402,13,4
823,National,2021-04-03,66688316.0,261551207.0,1255165245.0,344311373.0,299114898.0,153624925.0,191501092.0,173905490.0,58035040.0,23026053.0,9384705.0,1473277.0,788392.0,00-00000-20210403,13,4
824,National,2021-04-04,72899402.0,255340121.0,1051125920.0,285943937.0,242636610.0,123293965.0,158680120.0,150105703.0,51667487.0,23141856.0,12410515.0,2173023.0,1072704.0,00-00000-20210404,14,4
825,National,2021-04-05,68253572.0,259985951.0,1353289717.0,373029149.0,318092102.0,162628115.0,206852721.0,197305371.0,62868750.0,20648217.0,9036513.0,1780574.0,1048205.0,00-00000-20210405,14,4
826,National,2021-04-06,66057196.0,262182327.0,1302319558.0,370719248.0,311166909.0,155281909.0,195570609.0,184605914.0,58055801.0,18062211.0,6683989.0,1333291.0,839677.0,00-00000-20210406,14,4
827,National,2021-04-07,67691310.0,260548213.0,1384073583.0,379066250.0,325333045.0,166421570.0,212851190.0,204487540.0,65160726.0,20497687.0,7781078.0,1568901.0,905596.0,00-00000-20210407,14,4
828,National,2021-04-08,65595264.0,262644259.0,1397675526.0,386383714.0,333351557.0,167965725.0,213005326.0,201443430.0,63818828.0,20575521.0,8510681.0,1695953.0,924791.0,00-00000-20210408,14,4
829,National,2021-04-09,63341112.0,264898411.0,1420492810.0,387970147.0,336225156.0,170970295.0,217038960.0,206005236.0,65746012.0,22639729.0,10850892.0,2040967.0,1005416.0,00-00000-20210409,14,4
830,National,2021-04-10,66794446.0,261445077.0,1327177088.0,356434969.0,319437919.0,163073671.0,202625412.0,184909025.0,62377847.0,25131026.0,10577234.0,1697546.0,912439.0,00-00000-20210410,14,4
831,National,2021-04-11,73604043.0,254635480.0,1184179748.0,324733540.0,280578118.0,142947718.0,180545153.0,163997853.0,53902089.0,23052737.0,11516118.0,1947607.0,958815.0,00-00000-20210411,15,4
832,National,2021-04-12,69895938.0,258343585.0,1425078762.0,393794535.0,340177813.0,173496691.0,219937934.0,206642142.0,62970480.0,18750306.0,6913466.0,1420716.0,974679.0,00-00000-20210412,15,4
833,National,2021-04-13,68072965.0,260166558.0,1433062513.0,396863900.0,342351713.0,174350165.0,221678871.0,207710138.0,63309133.0,18604328.0,6237778.0,1191790.0,764697.0,00-00000-20210413,15,4
834,National,2021-04-14,69303434.0,258936089.0,1439717230.0,392581285.0,342563260.0,176368336.0,225323753.0,211571224.0,64115865.0,18656674.0,6410857.0,1321822.0,804154.0,00-00000-20210414,15,4
835,National,2021-04-15,67964068.0,260275455.0,1448300545.0,398492347.0,347879026.0,176627342.0,223778217.0,208042841.0,63743780.0,19701360.0,7692397.0,1480319.0,862916.0,00-00000-20210415,15,4
836,National,2021-04-16,65208976.0,263030547.0,1525587537.0,414522063.0,364375093.0,187069602.0,236757163.0,219642932.0,67581355.0,22555711.0,10379164.0,1788241.0,916213.0,00-00000-20210416,15,4
837,National,2021-04-17,67744227.0,260495296.0,1333460758.0,366404338.0,313706300.0,161876038.0,203649467.0,187824915.0,62798999.0,25108963.0,9911699.0,1396448.0,783591.0,00-00000-20210417,15,4
838,National,2021-04-18,73594347.0,254645176.0,1203628220.0,327835143.0,283514429.0,144871327.0,184257678.0,169214611.0,55720492.0,23717482.0,11602464.0,1921175.0,973419.0,00-00000-20210418,16,4
839,National,2021-04-19,69061882.0,259177641.0,1438509099.0,396627485.0,342057986.0,175097621.0,222707286.0,209120251.0,63894391.0,19406483.0,7250906.0,1407692.0,938998.0,00-00000-20210419,16,4
840,National,2021-04-20,66763683.0,261475840.0,1456740947.0,403360884.0,349544457.0,177669972.0,225273586.0,210402028.0,63775403.0,18703040.0,6149421.0,1129418.0,732738.0,00-00000-20210420,16,4
841,National,2021-04-21,69997656.0,258241867.0,1364989134.0,366716951.0,322213528.0,167406420.0,215716663.0,204204428.0,62033190.0,18271865.0,6392387.0,1256855.0,776847.0,00-00000-20210421,16,4
842,National,2021-04-22,73981410.0,254258113.0,1345537143.0,363002477.0,322814476.0,164339096.0,208748250.0,195993612.0,60939640.0,19249719.0,7878122.0,1605639.0,966112.0,00-00000-20210422,16,4
843,National,2021-04-23,71030240.0,257209283.0,1368560687.0,365832906.0,326509271.0,167517305.0,212665048.0,199633559.0,62186120.0,21218968.0,10120442.0,1893370.0,983698.0,00-00000-20210423,16,4
844,National,2021-04-24,73929485.0,254310038.0,1254390925.0,335262594.0,299366947.0,154461652.0,193855292.0,177649340.0,58998992.0,23144265.0,9308672.0,1475241.0,867930.0,00-00000-20210424,16,4
845,National,2021-04-25,78997796.0,249241727.0,1092683376.0,293950568.0,256752540.0,131216105.0,167645292.0,155075361.0,51717177.0,22080233.0,11221309.0,1982194.0,1042597.0,00-00000-20210425,17,4
846,National,2021-04-26,74344323.0,253895200.0,1343107281.0,372697205.0,319620103.0,163196711.0,206771195.0,193646140.0,59410198.0,18296128.0,7019779.0,1453231.0,996591.0,00-00000-20210426,17,4
847,National,2021-04-27,74416017.0,253823506.0,1314737030.0,346700533.0,315469869.0,161046968.0,206874479.0,196547468.0,60928879.0,18195000.0,6687755.0,1362775.0,923304.0,00-00000-20210427,17,4
848,National,2021-04-28,73765441.0,254474082.0,1344393790.0,360228308.0,322729203.0,165198004.0,209601321.0,197757597.0,61225795.0,18479797.0,6869302.0,1419721.0,884742.0,00-00000-20210428,17,4
849,National,2021-04-29,72933047.0,255306476.0,1404083275.0,393955747.0,332691906.0,169722327.0,215472731.0,201831817.0,61770853.0,18931111.0,7359409.0,1477570.0,869804.0,00-00000-20210429,17,4
850,National,2021-04-30,71564822.0,256674701.0,1378823787.0,367766572.0,328703893.0,168961519.0,214805154.0,201696932.0,62762677.0,21260616.0,9997891.0,1876616.0,991917.0,00-00000-20210430,17,4
851,National,2021-05-01,74669626.0,253569897.0,1255629358.0,333291265.0,299396713.0,154706645.0,194355159.0,178575094.0,59575079.0,23589391.0,9676086.0,1554720.0,909206.0,00-00000-20210501,17,5
852,National,2021-05-02,78783131.0,249456392.0,1115713325.0,302573379.0,263677959.0,134191006.0,170451461.0,156345552.0,51870139.0,22185085.0,11365448.0,2002070.0,1051226.0,00-00000-20210502,18,5
853,National,2021-05-03,73830993.0,254408530.0,1299510463.0,364468582.0,311151716.0,156419339.0,197527845.0,185358796.0,57661804.0,17710548.0,6856793.0,1416791.0,938249.0,00-00000-20210503,18,5
854,National,2021-05-04,74163225.0,254076298.0,1325646898.0,350880086.0,320048089.0,163096534.0,208012697.0,196161762.0,60406576.0,18087460.0,6653256.0,1374504.0,925934.0,00-00000-20210504,18,5
855,National,2021-05-05,74344072.0,253895451.0,1397570801.0,371464075.0,336260999.0,172371926.0,220062196.0,206764142.0,62771505.0,18737794.0,6837453.0,1403259.0,897452.0,00-00000-20210505,18,5
856,National,2021-05-06,73270901.0,254968622.0,1416571856.0,404193804.0,333050732.0,170206395.0,215553617.0,202097230.0,62300054.0,19196419.0,7490437.0,1528381.0,954787.0,00-00000-20210506,18,5
857,National,2021-05-07,71485323.0,256754200.0,1408046701.0,378933407.0,336463640.0,172260218.0,218302626.0,204040753.0,63358189.0,21566113.0,10235819.0,1889616.0,996320.0,00-00000-20210507,18,5
858,National,2021-05-08,74251876.0,253987647.0,1266940633.0,341403582.0,301086491.0,155009307.0,194682191.0,178979087.0,59779268.0,23810828.0,9768814.0,1528812.0,892253.0,00-00000-20210508,18,5
859,National,2021-05-09,78429756.0,249809767.0,1123232566.0,306723039.0,264834576.0,134437588.0,171218854.0,157144190.0,52152703.0,22277196.0,11353204.0,2012932.0,1078284.0,00-00000-20210509,19,5
860,National,2021-05-10,74610211.0,253629312.0,1393048816.0,400268196.0,332416198.0,165715466.0,210086117.0,196650474.0,60410440.0,18320060.0,6881829.0,1380584.0,919452.0,00-00000-20210510,19,5
861,National,2021-05-11,73042352.0,255197171.0,1356125732.0,364919553.0,326839900.0,166321724.0,211239477.0,198007111.0,60923567.0,18479366.0,6968112.0,1452660.0,974262.0,00-00000-20210511,19,5
862,National,2021-05-12,73374752.0,254864771.0,1410348120.0,396847748.0,336033156.0,170161033.0,215839441.0,201832248.0,61706457.0,18597456.0,6916454.0,1441435.0,972692.0,00-00000-20210512,19,5
863,National,2021-05-13,73661747.0,254577776.0,1357580929.0,364166976.0,322979609.0,166256983.0,212738284.0,200330998.0,62065029.0,19147014.0,7434369.0,1517340.0,944327.0,00-00000-20210513,19,5
864,National,2021-05-14,71516573.0,256722950.0,1422212822.0,386428674.0,339809178.0,173127156.0,219548885.0,204846282.0,63583969.0,21650225.0,10268538.0,1920460.0,1029455.0,00-00000-20210514,19,5
865,National,2021-05-15,74655238.0,253584285.0,1298284031.0,352602479.0,309773025.0,158627279.0,198944905.0,181736042.0,60421354.0,23930798.0,9768341.0,1552050.0,927758.0,00-00000-20210515,19,5
866,National,2021-05-16,78810266.0,249429257.0,1114472239.0,303771753.0,262194491.0,133460113.0,169810478.0,156071149.0,52016691.0,22409557.0,11561044.0,2052181.0,1124782.0,00-00000-20210516,20,5
867,National,2021-05-17,76388927.0,251850596.0,1363123733.0,376907848.0,325335907.0,164163635.0,209976107.0,198271841.0,61151336.0,18286018.0,6739276.0,1371426.0,920339.0,00-00000-20210517,20,5
868,National,2021-05-18,73279749.0,254959774.0,1316162712.0,390453293.0,310026400.0,154416242.0,194858444.0,183073149.0,56992611.0,17378270.0,6595069.0,1378285.0,990949.0,00-00000-20210518,20,5
869,National,2021-05-19,73869986.0,254369537.0,1407012901.0,379908227.0,340210363.0,172340507.0,218948003.0,205075253.0,62416667.0,18731151.0,6950098.0,1443091.0,989541.0,00-00000-20210519,20,5
870,National,2021-05-20,73719844.0,254519679.0,1370030795.0,360168447.0,326796605.0,169914504.0,216631817.0,203251514.0,63081543.0,19777602.0,7839365.0,1585436.0,983962.0,00-00000-20210520,20,5
871,National,2021-05-21,71599008.0,256640515.0,1411399284.0,382810783.0,336754112.0,172063016.0,217900175.0,203416446.0,63334901.0,21705080.0,10394795.0,1947951.0,1072025.0,00-00000-20210521,20,5
872,National,2021-05-22,74635738.0,253603785.0,1283793430.0,347991202.0,305697416.0,156960808.0,196610397.0,179874989.0,60080453.0,24042149.0,9975846.0,1589681.0,970489.0,00-00000-20210522,20,5
873,National,2021-05-23,76294354.0,251945169.0,1269874539.0,385547625.0,310353502.0,153492027.0,184699393.0,155976657.0,48514331.0,19336189.0,9118381.0,1648687.0,1187747.0,00-00000-20210523,21,5
874,National,2021-05-24,72910290.0,255329233.0,1367458891.0,389945098.0,323849204.0,164593152.0,206939698.0,192175709.0,60190746.0,19285789.0,7773738.0,1576364.0,1129393.0,00-00000-20210524,21,5
875,National,2021-05-25,76285092.0,251954431.0,1280971768.0,316485698.0,303718944.0,159411775.0,208079494.0,200771546.0,63418543.0,19359242.0,7317227.0,1469020.0,940279.0,00-00000-20210525,21,5
876,National,2021-05-26,73913927.0,254325596.0,1296205514.0,387953221.0,298488214.0,148535913.0,189704196.0,182888797.0,58754618.0,19351926.0,8005853.0,1605218.0,917558.0,00-00000-20210526,21,5
877,National,2021-05-27,74555193.0,253684330.0,1321743912.0,335566789.0,315482866.0,162700663.0,209836775.0,200730269.0,64031466.0,21400910.0,9167910.0,1816561.0,1009703.0,00-00000-20210527,21,5
878,National,2021-05-28,72825512.0,255414011.0,1289631900.0,328977210.0,305073002.0,157858376.0,204616573.0,193654979.0,62061281.0,22930017.0,11345174.0,2167404.0,947884.0,00-00000-20210528,21,5
879,National,2021-05-29,75341288.0,252898235.0,1183407407.0,295575565.0,289778611.0,150808796.0,188341418.0,168636719.0,54557183.0,22183962.0,10638911.0,1955883.0,930359.0,00-00000-20210529,21,5
880,National,2021-05-30,77342729.0,250896794.0,1120133422.0,275330984.0,265291090.0,138682500.0,180577346.0,171940047.0,56214728.0,20430561.0,8893330.0,1706205.0,1066631.0,00-00000-20210530,22,5
881,National,2021-05-31,77590004.0,250649519.0,1215149290.0,364031247.0,291463389.0,143248241.0,174907348.0,153574426.0,49995717.0,21925674.0,12588063.0,2320547.0,1094638.0,00-00000-20210531,22,5
882,National,2021-06-01,74155529.0,254083994.0,1351130431.0,361569233.0,324853999.0,166730510.0,211092054.0,196372287.0,60951581.0,19257887.0,7729652.0,1596564.0,976664.0,00-00000-20210601,22,6
883,National,2021-06-02,74159877.0,254079646.0,1299448802.0,358640000.0,308240483.0,157281113.0,200128217.0,189045157.0,58943739.0,17986026.0,6819351.0,1442983.0,921733.0,00-00000-20210602,22,6
884,National,2021-06-03,73974937.0,254264586.0,1374138188.0,370520630.0,328567240.0,167220844.0,214000205.0,202225485.0,62534983.0,19184446.0,7364049.0,1529957.0,990349.0,00-00000-20210603,22,6
885,National,2021-06-04,72018162.0,256221361.0,1384932279.0,371361045.0,330753774.0,169245532.0,214630105.0,200575055.0,62870773.0,21806983.0,10640481.0,2007710.0,1040821.0,00-00000-20210604,22,6
886,National,2021-06-05,75117253.0,253122270.0,1260422364.0,338213699.0,300180943.0,154334942.0,193650929.0,177440185.0,59676758.0,24162794.0,10191357.0,1631565.0,939192.0,00-00000-20210605,22,6
134787,National,2021-06-06,78671937.0,249567586.0,1145874135.0,318274841.0,272567135.0,137912989.0,173285663.0,156149920.0,51473817.0,21911415.0,11193103.0,1996593.0,1108659.0,00-00000-20210606,23,6
134788,National,2021-06-07,74384544.0,253854979.0,1399361277.0,409760091.0,333714060.0,165497419.0,207731809.0,193883986.0,60252100.0,18758091.0,7263926.0,1507313.0,992482.0,00-00000-20210607,23,6
134789,National,2021-06-08,74806436.0,253433087.0,1351505592.0,359183916.0,322739345.0,164997540.0,211610443.0,201029795.0,62794494.0,19288447.0,7425624.0,1494892.0,941096.0,00-00000-20210608,23,6
134790,National,2021-06-09,74843541.0,253395982.0,1300304204.0,329855570.0,309781503.0,161658196.0,209010016.0,198943829.0,62144235.0,19151487.0,7342227.0,1488176.0,928965.0,00-00000-20210609,23,6
134791,National,2021-06-10,73908535.0,254330988.0,1303731829.0,354767087.0,307830202.0,157838976.0,202239232.0,191354965.0,60315183.0,19131210.0,7674564.0,1606766.0,973644.0,00-00000-20210610,23,6
134792,National,2021-06-11,72286891.0,255952632.0,1368355261.0,361183224.0,325757480.0,167316499.0,213813765.0,200847541.0,63364717.0,22228967.0,10796413.0,2035534.0,1011121.0,00-00000-20210611,23,6
134793,National,2021-06-12,75250754.0,252988769.0,1248010197.0,327936573.0,298980906.0,154344893.0,193879294.0,177019890.0,59069087.0,23858645.0,10290243.0,1700222.0,930444.0,00-00000-20210612,23,6
157187,National,2021-06-13,79127853.0,249111670.0,1112042335.0,300868380.0,261660644.0,133549724.0,170026423.0,156004649.0,52174590.0,22675104.0,11853553.0,2121440.0,1107828.0,00-00000-20210613,24,6
157188,National,2021-06-14,75024249.0,253215274.0,1296398825.0,345719508.0,314398081.0,158106753.0,201559992.0,189297054.0,58995019.0,18470430.0,7308894.0,1568367.0,974727.0,00-00000-20210614,24,6
157189,National,2021-06-15,73453008.0,254786515.0,1377706379.0,378409116.0,326079920.0,167624344.0,213411309.0,200549282.0,62498294.0,19181256.0,7441248.0,1540409.0,971201.0,00-00000-20210615,24,6
157190,National,2021-06-16,75130011.0,253109512.0,1318293629.0,346324433.0,311528482.0,161663411.0,208418990.0,199082591.0,62249076.0,19247409.0,7342587.0,1496234.0,940416.0,00-00000-20210616,24,6
157191,National,2021-06-17,74168754.0,254070769.0,1380736888.0,389533438.0,326157312.0,165324398.0,210495351.0,198280332.0,61608768.0,19277452.0,7542715.0,1538873.0,978249.0,00-00000-20210617,24,6
157192,National,2021-06-18,72089435.0,256150088.0,1387343640.0,369479808.0,329966113.0,169461326.0,215944493.0,202609024.0,63703065.0,22229709.0,10857116.0,2048833.0,1044153.0,00-00000-20210618,24,6
157193,National,2021-06-19,75121222.0,253118301.0,1262785294.0,336106440.0,300170107.0,154908788.0,194994047.0,178997864.0,60174731.0,24428623.0,10382358.0,1675997.0,946339.0,00-00000-20210619,24,6
